asset,status,pnl,strategy_type,amount_usdc,executed_price,outcome_bought
XRP,SUCCESS,-1.0571,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.26,0.37,YES
ETH,SUCCESS,0.2961538461538462,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.05,0.78,NO
DOGE,SUCCESS,0.28,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.12,0.8,YES
ETH,SUCCESS,0.40421052631578935,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.28,0.76,YES
ETH,SUCCESS,0.11333333333333329,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.02,0.9,YES
BTC,SUCCESS,4.114285714285714,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.6,0.28,YES
XRP,SUCCESS,0.3271794871794871,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.16,0.78,YES
ETH,SUCCESS,0.42999999999999994,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.29,0.75,YES
BTC,SUCCESS,-0.7458,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.29,0.38,YES
BTC,SUCCESS,-0.7733,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.18,0.29,YES
DOGE,SUCCESS,0.23117647058823532,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.31,0.85,YES
ETH,SUCCESS,-0.6882,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.43,0.77,YES
DOGE,SUCCESS,0.20674418604651157,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.27,0.86,YES
XRP,SUCCESS,0.22829268292682925,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.04,0.82,YES
ETH,SUCCESS,-0.7968,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.28,0.77,YES
XRP,SUCCESS,-0.9432,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.18,0.3,YES
ETH,SUCCESS,-0.871,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.44,0.43,YES
SOL,SUCCESS,0.22609756097560973,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.03,0.82,NO
SOL,SUCCESS,1.7987179487179485,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.15,0.39,NO
BTC,SUCCESS,0.3296202531645569,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.24,0.79,YES
ETH,SUCCESS,0.43333333333333335,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.3,0.75,YES
ETH,SUCCESS,-0.78,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.46,0.75,YES
DOGE,SUCCESS,0.2130120481927711,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.04,0.83,YES
ETH,SUCCESS,-0.5321,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.22,0.39,YES
BTC,SUCCESS,3.4147826086956523,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.02,0.23,YES
ETH,SUCCESS,1.815,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.21,0.4,NO
XRP,SUCCESS,0.44999999999999996,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.35,0.75,YES
SOL,SUCCESS,0.27444444444444427,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.17,0.81,YES
SOL,SUCCESS,-0.99,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.17,0.26,NO
BTC,SUCCESS,0.27444444444444427,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.17,0.81,YES
ETH,SUCCESS,0.335432098765432,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.43,0.81,YES
XRP,SUCCESS,0.49891891891891893,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.42,0.74,NO
BTC,SUCCESS,1.7099999999999997,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.14,0.4,YES
BTC,SUCCESS,-0.5396,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.08,0.38,YES
BTC,SUCCESS,0.17744186046511623,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.09,0.86,YES
SOL,SUCCESS,0.3325,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.33,0.8,NO
DOGE,SUCCESS,-0.527,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.32,0.85,YES
BTC,SUCCESS,0.12730337078651677,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.03,0.89,YES
DOGE,SUCCESS,0.16767441860465127,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.03,0.86,YES
ETH,SUCCESS,0.11111111111111116,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1,0.9,YES
SOL,SUCCESS,2.6366666666666667,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.13,0.3,YES
ETH,SUCCESS,-0.5405,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.01,0.431,YES
DOGE,SUCCESS,0.15839080459770116,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.06,0.87,NO
BTC,SUCCESS,-2.46,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",2.46,0.24,NO
SOL,SUCCESS,-0.674,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.01,0.3,YES
XRP,SUCCESS,-0.5358,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.07,0.38,YES
XRP,SUCCESS,2.496666666666667,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.07,0.3,YES
ETH,SUCCESS,-0.54,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.08,0.3,YES
SOL,SUCCESS,-0.7242,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.12,0.79,NO
DOGE,SUCCESS,0.14863636363636368,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.09,0.88,YES
XRP,SUCCESS,0.19235294117647062,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.09,0.85,NO
BTC,SUCCESS,0.2933333333333332,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.04,0.78,YES
ETH,SUCCESS,-0.4976,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.09,0.35,NO
ETH,SUCCESS,0.18069767441860463,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.11,0.86,YES
XRP,SUCCESS,0.23144578313253006,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.13,0.83,NO
ETH,SUCCESS,2.853529411764706,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.47,0.34,YES
ETH,SUCCESS,0.3166233766233766,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.06,0.77,YES
ETH,SUCCESS,-1.1792,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.32,0.75,YES
BTC,SUCCESS,5.637272727272728,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.59,0.22,YES
BTC,SUCCESS,4.153333333333333,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.78,0.3,YES
ETH,SUCCESS,0.34350649350649354,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.15,0.77,YES
DOGE,SUCCESS,0.12111111111111117,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.09,0.9,YES
SOL,SUCCESS,-0.638,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.02,0.32,YES
DOGE,SUCCESS,0.16767441860465127,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.03,0.86,YES
SOL,SUCCESS,-2.27,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",2.27,0.29,YES
XRP,SUCCESS,0.18882352941176483,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.07,0.85,YES
BTC,SUCCESS,0.37038961038961027,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.24,0.77,YES
BTC,SUCCESS,0.16772727272727272,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.23,0.88,YES
BTC,SUCCESS,3.6491304347826086,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.09,0.23,YES
SOL,SUCCESS,-0.84,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.68,0.28,NO
ETH,SUCCESS,0.2293975903614458,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.12,0.83,NO
ETH,SUCCESS,-0.582,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.24,0.32,NO
XRP,SUCCESS,0.12483146067415718,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.01,0.89,YES
XRP,SUCCESS,3.034285714285714,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.18,0.28,YES
DOGE,SUCCESS,-0.611,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.03,0.79,YES
XRP,SUCCESS,0.21068965517241378,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.41,0.87,NO
ETH,SUCCESS,0.23349397590361454,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.14,0.83,YES
BTC,SUCCESS,-0.7254,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.34,0.24,YES
SOL,SUCCESS,-1.01,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,is_final_phase,high_price_final,velocity_x_phase,dev_sq_x_phase,outsider",1.01,0.37,NO
BTC,SUCCESS,-1.0355,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.2,0.22,YES
ETH,SUCCESS,-1.3832,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.78,0.36,NO
DOGE,SUCCESS,0.14318181818181808,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.05,0.88,YES
DOGE,SUCCESS,-1.09,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.09,0.82,NO
SOL,SUCCESS,-1.33,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.33,0.25,YES
SOL,SUCCESS,-1.0656,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",2.13,0.24,YES
ETH,SUCCESS,1.4911111111111108,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.22,0.45,YES
SOL,SUCCESS,0.21096385542168683,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.03,0.83,YES
XRP,SUCCESS,0.20481927710843384,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1,0.83,YES
SOL,SUCCESS,-0.5092,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.02,0.38,YES
SOL,SUCCESS,6.8100000000000005,"time_left_min,mid_price,spread,volume_5min,price_velocity,hour_of_day,day_of_week,price_distance_from_max,price_velocity_lag1,price_momentum,spread_trend,volume_trend,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,time_phase,outsider",2.27,0.25,YES
BTC,SUCCESS,-1.3368,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.67,0.3,YES
BTC,SUCCESS,0.22390243902439022,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.02,0.82,YES
XRP,SUCCESS,0.2130120481927711,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.04,0.83,YES
BTC,SUCCESS,-0.8064,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.12,0.25,YES
BTC,SUCCESS,0.1942857142857144,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.02,0.84,YES
BTC,SUCCESS,-0.5499,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.11,0.79,YES
